Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
27,"(375, 'mel-spectrogram')","[(2, 3, 'sigmoid')]",0.8772727272727273,0.8095238095238095,0.425,40392
28,"(375, 'mfcc')","[(8, 3, 'relu'), (4, 5, 'sigmoid')]",0.9409090909090909,0.8292682926829268,0.85,17488
29,"(375, 'mel-spectrogram')","[(8, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,152812
30,"(375, 'mel-spectrogram')","[(8, 3, 'relu')]",0.990909090909091,0.975,0.975,152812
31,"(375, 'mel-spectrogram')","[(4, 3, 'relu')]",0.9090909090909091,0.717391304347826,0.825,77772
32,"(750, 'mel-spectrogram')","[(8, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,327532
33,"(375, 'mel-spectrogram')","[(8, 3, 'relu')]",0.8227272727272728,1.0,0.025,152812
34,"(375, 'mel-spectrogram')","[(4, 3, 'relu')]",0.8181818181818182,0.0,0.0,77772
35,"(375, 'spectrogram')","[(2, 3, 'relu')]",0.8181818181818182,0.0,0.0,493852
36,"(375, 'mel-spectrogram')","[(16, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,302892
38,"(375, 'mel-spectrogram')","[(8, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,152812
39,"(375, 'mel-spectrogram')","[(2, 3, 'relu')]",0.9636363636363636,0.8809523809523809,0.925,40252
40,"(375, 'mel-spectrogram')","[(4, 3, 'relu')]",0.9,0.6730769230769231,0.875,77772
42,"(375, 'mel-spectrogram')","[(16, 3, 'relu')]",0.8181818181818182,0.0,0.0,302892
43,"(375, 'mel-spectrogram')","[(8, 3, 'relu'), (32, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,218880
44,"(375, 'mfcc')","[(2, 3, 'relu'), (4, 5, 'sigmoid')]",0.9181818181818182,0.7619047619047619,0.8,14848
45,"(375, 'mel-spectrogram')","[(8, 3, 'relu'), (4, 5, 'sigmoid')]",0.9090909090909091,0.717391304347826,0.825,30608
46,"(375, 'mfcc')","[(8, 3, 'relu')]",0.9090909090909091,0.6785714285714286,0.95,74092
47,"(375, 'mel-spectrogram')","[(2, 3, 'sigmoid')]",0.8818181818181818,0.75,0.525,40392
48,"(375, 'mel-spectrogram')","[(8, 3, 'relu'), (32, 5, 'relu')]",0.9863636363636363,1.0,0.925,218728
49,"(375, 'mel-spectrogram')","[(2, 3, 'relu')]",0.9409090909090909,1.0,0.675,40252
50,"(375, 'mfcc')","[(8, 3, 'relu')]",0.9454545454545454,0.9375,0.75,74092
51,"(375, 'mel-spectrogram')","[(2, 3, 'relu')]",0.85,0.559322033898305,0.825,40252
52,"(375, 'mfcc')","[(2, 3, 'sigmoid'), (4, 5, 'sigmoid')]",0.8136363636363636,0.49206349206349204,0.775,14960
53,"(375, 'mfcc')","[(16, 3, 'relu')]",0.95,1.0,0.725,145452
54,"(375, 'mel-spectrogram')","[(8, 3, 'relu')]",0.5818181818181818,0.296875,0.95,152812
55,"(375, 'mfcc')","[(8, 3, 'relu'), (4, 5, 'sigmoid')]",0.9636363636363636,1.0,0.8,17488
56,"(375, 'mfcc')","[(2, 3, 'relu'), (2, 5, 'sigmoid')]",0.8636363636363636,0.5961538461538461,0.775,9192
57,"(375, 'mel-spectrogram')","[(2, 3, 'relu'), (4, 3, 'sigmoid')]",0.9772727272727273,0.972972972972973,0.9,52416
58,"(375, 'mfcc')","[(2, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.5045454545454545,0.2553191489361702,0.9,9304
59,"(375, 'mfcc')","[(16, 3, 'relu'), (4, 5, 'sigmoid')]",0.95,0.8717948717948718,0.85,21008
60,"(375, 'mfcc')","[(8, 3, 'relu'), (4, 5, 'relu')]",0.7318181818181818,0.3978494623655914,0.925,17336
61,"(750, 'mel-spectrogram')","[(2, 3, 'relu')]",1.0,1.0,1.0,83932
63,"(375, 'mel-spectrogram')","[(2, 3, 'sigmoid'), (4, 3, 'sigmoid')]",0.6954545454545454,0.32,0.6,52528
64,"(375, 'mfcc')","[(8, 3, 'relu'), (4, 5, 'sigmoid')]",0.9090909090909091,0.7083333333333334,0.85,17488
65,"(375, 'mel-spectrogram')","[(8, 3, 'relu'), (4, 5, 'sigmoid')]",0.9409090909090909,0.8292682926829268,0.85,30608
67,"(375, 'mfcc')","[(16, 3, 'relu')]",0.9409090909090909,0.8648648648648649,0.8,145452
68,"(750, 'mfcc')","[(2, 3, 'relu')]",0.990909090909091,0.975,0.975,41292
69,"(750, 'mel-spectrogram')","[(2, 3, 'relu'), (4, 5, 'sigmoid')]",1.0,1.0,1.0,110848
70,"(750, 'mfcc')","[(8, 3, 'relu'), (4, 5, 'sigmoid')]",1.0,1.0,1.0,54448
71,"(375, 'mfcc')","[(16, 3, 'relu'), (4, 5, 'relu')]",0.9136363636363637,0.7692307692307693,0.75,20860
72,"(375, 'mel-spectrogram')","[(8, 3, 'relu'), (8, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,57552
73,"(750, 'mfcc')","[(2, 3, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,41444
74,"(375, 'mfcc')","[(2, 3, 'relu')]",0.9409090909090909,0.8292682926829268,0.85,20580
75,"(375, 'mfcc')","[(8, 3, 'relu'), (8, 5, 'sigmoid')]",0.9227272727272727,0.7948717948717948,0.775,31312
76,"(750, 'mfcc')","[(4, 3, 'relu')]",0.9954545454545455,1.0,0.975,79860
77,"(750, 'mfcc')","[(8, 3, 'relu'), (4, 5, 'sigmoid'), (128, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,801696
78,"(375, 'spectrogram')","[(16, 3, 'relu'), (4, 5, 'relu')]",0.7818181818181819,0.21428571428571427,0.075,336388
79,"(750, 'mfcc')","[(2, 3, 'sigmoid')]",1.0,1.0,1.0,41444
80,"(375, 'mfcc')","[(8, 3, 'relu'), (8, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,31312
81,"(750, 'mfcc')","[(8, 3, 'relu')]",0.9863636363636363,0.9302325581395349,1.0,156980
82,"(750, 'mfcc')","[(2, 5, 'sigmoid')]",0.990909090909091,0.975,0.975,33892
83,"(375, 'mfcc')","[(4, 3, 'relu')]",0.9181818181818182,0.75,0.825,38420
84,"(375, 'mfcc')","[(8, 3, 'relu'), (4, 5, 'sigmoid')]",0.9181818181818182,0.72,0.9,17504
85,"(375, 'mfcc')","[(8, 3, 'sigmoid'), (4, 5, 'sigmoid')]",0.8863636363636364,0.6595744680851063,0.775,17620
86,"(1500, 'mfcc')","[(2, 3, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,85844
87,"(375, 'mfcc')","[(2, 3, 'sigmoid')]",0.9227272727272727,0.7674418604651163,0.825,20724
88,"(750, 'mfcc')","[(2, 5, 'relu')]",0.9954545454545455,1.0,0.975,33748
89,"(375, 'mfcc')","[(8, 3, 'relu'), (4, 5, 'sigmoid')]",0.9363636363636364,0.782608695652174,0.9,17504
90,"(750, 'mfcc')","[(4, 3, 'sigmoid')]",0.990909090909091,0.9523809523809523,1.0,80004
91,"(375, 'mfcc')","[(2, 3, 'sigmoid')]",0.9272727272727272,0.875,0.7,20724
92,"(750, 'mfcc')","[(8, 3, 'relu'), (4, 5, 'sigmoid')]",1.0,1.0,1.0,54464
93,"(1500, 'mfcc')","[(2, 3, 'relu')]",0.9954545454545455,1.0,0.975,85700
94,"(750, 'mfcc')","[(2, 3, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,41444
95,"(750, 'mfcc')","[(4, 3, 'sigmoid')]",0.9863636363636363,0.9302325581395349,1.0,80004
96,"(1500, 'mfcc')","[(2, 3, 'sigmoid'), (8, 5, 'relu')]",0.990909090909091,1.0,0.95,258560
97,"(375, 'mfcc')","[(2, 5, 'relu')]",0.9318181818181818,0.8048780487804879,0.825,14148
98,"(750, 'mfcc')","[(8, 3, 'relu'), (4, 5, 'sigmoid'), (4, 5, 'sigmoid')]",0.990909090909091,0.975,0.975,32432
99,"(750, 'mfcc')","[(2, 3, 'sigmoid'), (4, 5, 'sigmoid')]",0.9681818181818181,0.8837209302325582,0.95,51940
100,"(375, 'mfcc')","[(2, 3, 'sigmoid')]",0.8954545454545455,0.6976744186046512,0.75,20740
101,"(750, 'mfcc')","[(2, 5, 'relu'), (128, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,1140796
102,"(750, 'mel-spectrogram')","[(2, 3, 'sigmoid')]",1.0,1.0,1.0,84100
103,"(750, 'mfcc')","[(2, 5, 'relu')]",1.0,1.0,1.0,33768
104,"(750, 'mfcc')","[(2, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,33772
105,"(750, 'mfcc')","[(2, 5, 'sigmoid')]",0.990909090909091,0.9523809523809523,1.0,33912
106,"(375, 'mfcc')","[(2, 3, 'sigmoid')]",0.9227272727272727,0.8285714285714286,0.725,20744
107,"(750, 'mfcc')","[(8, 3, 'sigmoid'), (4, 5, 'sigmoid'), (4, 5, 'sigmoid')]",0.9818181818181818,0.95,0.95,32588
108,"(750, 'mel-spectrogram')","[(4, 3, 'sigmoid')]",1.0,1.0,1.0,165304
109,"(750, 'mfcc')","[(8, 5, 'relu'), (4, 5, 'sigmoid'), (4, 5, 'sigmoid')]",0.990909090909091,0.9523809523809523,1.0,22748
110,"(750, 'mfcc')","[(4, 5, 'relu')]",1.0,1.0,1.0,64780
111,"(750, 'mfcc')","[(8, 3, 'relu'), (4, 5, 'sigmoid')]",0.9954545454545455,1.0,0.975,54496
112,"(750, 'mel-spectrogram')","[(2, 5, 'relu')]",1.0,1.0,1.0,69852
113,"(750, 'mfcc')","[(8, 3, 'sigmoid'), (4, 5, 'sigmoid'), (4, 5, 'relu')]",0.990909090909091,0.975,0.975,32476
114,"(750, 'mfcc')","[(2, 5, 'relu')]",0.990909090909091,0.975,0.975,33772
115,"(1500, 'mfcc')","[(2, 5, 'relu')]",1.0,1.0,1.0,75772
116,"(750, 'mfcc')","[(2, 3, 'relu')]",0.9954545454545455,1.0,0.975,41324
